sp|P62141|PP1B_MOUSE	c147bb0275a45f4f7d2d4a1bf8d9262d	327	Pfam	PF00149	Calcineurin-like phosphoesterase	59	249	1.5E-39	TRUE	06-12-2020	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	P62141
sp|P62141|PP1B_MOUSE	c147bb0275a45f4f7d2d4a1bf8d9262d	327	PANTHER	PTHR11668	SERINE/THREONINE PROTEIN PHOSPHATASE	4	322	0.0	TRUE	06-12-2020			P62141
sp|Q9CPT5|NOP16_MOUSE	89937bcfd3d4078cfa6113be2354c391	178	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	TRUE	06-12-2020			Q9CPT5
sp|Q9CPT5|NOP16_MOUSE	89937bcfd3d4078cfa6113be2354c391	178	MobiDBLite	mobidb-lite	consensus disorder prediction	1	27	-	TRUE	06-12-2020			Q9CPT5
sp|Q9CPT5|NOP16_MOUSE	89937bcfd3d4078cfa6113be2354c391	178	Pfam	PF09420	Ribosome biogenesis protein Nop16	14	79	4.7E-7	TRUE	06-12-2020	IPR019002	Ribosome biogenesis protein Nop16	Q9CPT5
sp|Q9CPT5|NOP16_MOUSE	89937bcfd3d4078cfa6113be2354c391	178	Pfam	PF09420	Ribosome biogenesis protein Nop16	78	155	1.8E-15	TRUE	06-12-2020	IPR019002	Ribosome biogenesis protein Nop16	Q9CPT5
sp|Q9CPT5|NOP16_MOUSE	89937bcfd3d4078cfa6113be2354c391	178	PANTHER	PTHR13243	HSPC111 PROTEIN-RELATED	1	171	5.5E-47	TRUE	06-12-2020	IPR019002	Ribosome biogenesis protein Nop16	Q9CPT5
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	ProSiteProfiles	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	64	235	30.157	TRUE	06-12-2020	IPR014001	Helicase superfamily 1/2, ATP-binding domain	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	ProSiteProfiles	PS51195	DEAD-box RNA helicase Q motif profile.	33	61	10.625	TRUE	06-12-2020	IPR014014	RNA helicase, DEAD-box type, Q motif	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	SMART	SM00490	helicmild6	287	368	5.7E-34	TRUE	06-12-2020	IPR001650	Helicase, C-terminal	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	PANTHER	PTHR24031:SF720	EUKARYOTIC INITIATION FACTOR 4A-II	18	407	0.0	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	SMART	SM00487	ultradead3	52	250	5.2E-58	TRUE	06-12-2020	IPR014001	Helicase superfamily 1/2, ATP-binding domain	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	CDD	cd18046	DEADc_EIF4AII_EIF4AI_DDX2	35	236	0.0	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	Gene3D	G3DSA:3.40.50.300	-	243	407	5.4E-61	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	Pfam	PF00270	DEAD/DEAH box helicase	58	222	8.3E-44	TRUE	06-12-2020	IPR011545	DEAD/DEAH box helicase domain	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	Gene3D	G3DSA:3.40.50.300	-	21	242	9.3E-71	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	ProSitePatterns	PS00039	DEAD-box subfamily ATP-dependent helicases signature.	181	189	-	TRUE	06-12-2020	IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	PANTHER	PTHR24031	RNA HELICASE	18	407	0.0	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	101	388	2.27E-74	TRUE	06-12-2020	IPR027417	P-loop containing nucleoside triphosphate hydrolase	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	MobiDBLite	mobidb-lite	consensus disorder prediction	1	22	-	TRUE	06-12-2020			P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	Pfam	PF00271	Helicase conserved C-terminal domain	260	368	8.5E-31	TRUE	06-12-2020	IPR001650	Helicase, C-terminal	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	ProSiteProfiles	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	246	407	27.255	TRUE	06-12-2020	IPR001650	Helicase, C-terminal	P10630
sp|P10630|IF4A2_MOUSE	a7d0786523585de285b52e9acbe4a036	407	CDD	cd18787	SF2_C_DEAD	247	362	1.97502E-46	TRUE	06-12-2020			P10630
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	586	611	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	363	382	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	Pfam	PF04988	A-kinase anchoring protein 95 (AKAP95)	415	550	1.1E-58	TRUE	06-12-2020	IPR007071	A-kinase anchoring protein 95 (AKAP95)	Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	ProSiteProfiles	PS51799	Zinc finger C2H2 AKAP95-type profile.	392	414	11.774	TRUE	06-12-2020	IPR034736	Zinc finger C2H2 AKAP95-type	Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	280	301	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	PANTHER	PTHR12190	A-KINASE ANCHOR PROTEIN  AKAP  8	23	610	0.0	TRUE	06-12-2020	IPR007071	A-kinase anchoring protein 95 (AKAP95)	Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	546	642	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	ProSiteProfiles	PS51799	Zinc finger C2H2 AKAP95-type profile.	485	508	13.201	TRUE	06-12-2020	IPR034736	Zinc finger C2H2 AKAP95-type	Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	318	335	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	PANTHER	PTHR12190:SF4	A-KINASE ANCHOR PROTEIN 8-LIKE	23	610	0.0	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	554	568	-	TRUE	06-12-2020			Q9R0L7
sp|Q9R0L7|AKP8L_MOUSE	3a4c3ebc71db917d95c3d51e284b71ba	642	MobiDBLite	mobidb-lite	consensus disorder prediction	265	382	-	TRUE	06-12-2020			Q9R0L7
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	ProSiteProfiles	PS50800	SAP motif profile.	8	42	10.026	TRUE	06-12-2020	IPR003034	SAP domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	SUPERFAMILY	SSF68906	SAP domain	7	45	7.14E-9	TRUE	06-12-2020	IPR036361	SAP domain superfamily	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Pfam	PF13671	AAA domain	475	619	8.1E-29	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	647	663	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	745	774	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	SMART	SM00513	sap_9	8	42	4.8E-11	TRUE	06-12-2020	IPR003034	SAP domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	647	729	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Gene3D	G3DSA:1.10.720.30	-	1	54	6.0E-14	TRUE	06-12-2020	IPR036361	SAP domain superfamily	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Gene3D	G3DSA:2.60.120.920	-	262	472	5.0E-48	TRUE	06-12-2020	IPR043136	B30.2/SPRY domain superfamily	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Pfam	PF00622	SPRY domain	333	437	2.5E-14	TRUE	06-12-2020	IPR003877	SPRY domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	PANTHER	PTHR12381	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN U FAMILY MEMBER	2	800	0.0	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	ProSiteProfiles	PS50188	B30.2/SPRY domain profile.	244	440	11.724	TRUE	06-12-2020	IPR001870	B30.2/SPRY domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	470	640	1.36E-13	TRUE	06-12-2020	IPR027417	P-loop containing nucleoside triphosphate hydrolase	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Gene3D	G3DSA:3.40.50.300	-	473	646	1.4E-26	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	116	148	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	SMART	SM00449	SPRY_3	307	439	4.0E-34	TRUE	06-12-2020	IPR003877	SPRY domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	211	253	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Coils	Coil	Coil	628	651	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	151	173	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	746	774	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	PANTHER	PTHR12381:SF11	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN U	2	800	0.0	TRUE	06-12-2020	IPR026745	Heterogeneous nuclear ribonucleoprotein U	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	SUPERFAMILY	SSF49899	Concanavalin A-like lectins/glucanases	260	442	3.24E-26	TRUE	06-12-2020	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	78	93	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	Pfam	PF02037	SAP domain	9	42	3.1E-10	TRUE	06-12-2020	IPR003034	SAP domain	Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	MobiDBLite	mobidb-lite	consensus disorder prediction	41	257	-	TRUE	06-12-2020			Q8VEK3
sp|Q8VEK3|HNRPU_MOUSE	66e8025a2a6defd42aecd74b55d8e180	800	CDD	cd12884	SPRY_hnRNP	264	439	3.99361E-113	TRUE	06-12-2020	IPR035778	Heterogeneous nuclear ribonucleoprotein U, SPRY domain	Q8VEK3
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	MobiDBLite	mobidb-lite	consensus disorder prediction	37	62	-	TRUE	06-12-2020			Q8CCG4
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	MobiDBLite	mobidb-lite	consensus disorder prediction	1	73	-	TRUE	06-12-2020			Q8CCG4
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	MobiDBLite	mobidb-lite	consensus disorder prediction	1	19	-	TRUE	06-12-2020			Q8CCG4
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	PANTHER	PTHR16073	-	1	295	4.6E-128	TRUE	06-12-2020	IPR039590	Developmental pluripotency-associated protein 2/4	Q8CCG4
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	Pfam	PF14047	Dppa2/4 conserved region	222	287	3.2E-37	TRUE	06-12-2020	IPR025891	Developmental pluripotency-associated protein 2/4, C-terminal domain	Q8CCG4
sp|Q8CCG4|DPPA4_MOUSE	c3c30bf5266f2a93a9a1caf787d557c2	296	PANTHER	PTHR16073:SF8	DEVELOPMENTAL PLURIPOTENCY-ASSOCIATED PROTEIN 4	1	295	4.6E-128	TRUE	06-12-2020	IPR039836	Developmental pluripotency-associated protein 4	Q8CCG4
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	MobiDBLite	mobidb-lite	consensus disorder prediction	281	365	-	TRUE	06-12-2020			Q9CYH6
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	Pfam	PF04939	Ribosome biogenesis regulatory protein (RRS1)	32	193	1.3E-57	TRUE	06-12-2020	IPR007023	Ribosomal biogenesis regulatory protein	Q9CYH6
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	PANTHER	PTHR17602	RIBOSOME BIOGENESIS REGULATORY PROTEIN	13	271	6.2E-70	TRUE	06-12-2020	IPR007023	Ribosomal biogenesis regulatory protein	Q9CYH6
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	MobiDBLite	mobidb-lite	consensus disorder prediction	200	255	-	TRUE	06-12-2020			Q9CYH6
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	MobiDBLite	mobidb-lite	consensus disorder prediction	281	305	-	TRUE	06-12-2020			Q9CYH6
sp|Q9CYH6|RRS1_MOUSE	585916a0c27e4c99dd0c761d3d3b3c6f	365	PANTHER	PTHR17602:SF4	RIBOSOME BIOGENESIS REGULATORY PROTEIN HOMOLOG	13	271	6.2E-70	TRUE	06-12-2020			Q9CYH6
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	SMART	SM00360	rrm1_1	281	347	5.7E-11	TRUE	06-12-2020	IPR000504	RNA recognition motif domain	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	PANTHER	PTHR19965	RNA AND EXPORT FACTOR BINDING PROTEIN	1	420	0.0	TRUE	06-12-2020			Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	CDD	cd12681	RRM_SKAR	280	348	5.76517E-42	TRUE	06-12-2020	IPR034784	PDIP3, RNA recognition motif	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	ProSiteProfiles	PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.	280	351	11.059	TRUE	06-12-2020	IPR000504	RNA recognition motif domain	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	MobiDBLite	mobidb-lite	consensus disorder prediction	256	277	-	TRUE	06-12-2020			Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	PANTHER	PTHR19965:SF71	POLYMERASE DELTA-INTERACTING PROTEIN 3	1	420	0.0	TRUE	06-12-2020			Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	SUPERFAMILY	SSF54928	RNA-binding domain, RBD	275	355	1.48E-16	TRUE	06-12-2020	IPR035979	RNA-binding domain superfamily	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	284	344	4.3E-10	TRUE	06-12-2020	IPR000504	RNA recognition motif domain	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	Gene3D	G3DSA:3.30.70.330	-	247	355	5.2E-13	TRUE	06-12-2020	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	Q8BG81
sp|Q8BG81|PDIP3_MOUSE	c03c6bd3ed570932c09e2fb9d45dda24	420	MobiDBLite	mobidb-lite	consensus disorder prediction	369	394	-	TRUE	06-12-2020			Q8BG81
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	CDD	cd11946	SH3_GRB2_N	1	56	5.24422E-39	TRUE	06-12-2020	IPR035641	GRB2, N-terminal SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	87	106	4.4E-8	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	161	181	4.4E-8	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	181	197	4.4E-8	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	197	210	4.4E-8	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	CDD	cd09941	SH2_Grb2_like	56	150	8.54931E-66	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Gene3D	G3DSA:3.30.505.10	SHC Adaptor Protein	51	164	1.8E-44	TRUE	06-12-2020	IPR036860	SH2 domain superfamily	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00452	SH3 domain signature	1	11	1.3E-13	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00452	SH3 domain signature	15	30	1.3E-13	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00452	SH3 domain signature	190	199	1.3E-13	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00452	SH3 domain signature	201	213	1.3E-13	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	1	58	25.936	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	ProSiteProfiles	PS50001	Src homology 2 (SH2) domain profile.	60	152	21.942	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Pfam	PF00018	SH3 domain	162	206	2.5E-16	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Pfam	PF00018	SH3 domain	4	50	2.6E-16	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	CDD	cd11949	SH3_GRB2_C	160	212	5.53309E-36	TRUE	06-12-2020	IPR035643	GRB2, C-terminal SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Gene3D	G3DSA:2.30.30.40	SH3 Domains	1	50	1.4E-21	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	SMART	SM00252	SH2_5	58	141	5.1E-35	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	156	215	28.995	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Pfam	PF00017	SH2 domain	60	135	9.5E-25	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	SMART	SM00326	SH3_2	159	214	9.7E-24	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	SMART	SM00326	SH3_2	1	57	3.8E-21	TRUE	06-12-2020	IPR001452	SH3 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	SUPERFAMILY	SSF55550	SH2 domain	55	210	1.56E-31	TRUE	06-12-2020	IPR036860	SH2 domain superfamily	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	Gene3D	G3DSA:2.30.30.40	SH3 Domains	165	214	1.4E-22	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PANTHER	PTHR19969	SH2-SH3 ADAPTOR PROTEIN-RELATED	1	217	0.0	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	SUPERFAMILY	SSF50044	SH3-domain	2	77	6.14E-21	TRUE	06-12-2020	IPR036028	SH3-like domain superfamily	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PANTHER	PTHR19969:SF15	GROWTH FACTOR RECEPTOR BOUND PROTEIN 2	1	217	0.0	TRUE	06-12-2020			Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00401	SH2 domain signature	60	74	6.2E-17	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00401	SH2 domain signature	80	90	6.2E-17	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00401	SH2 domain signature	92	103	6.2E-17	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00401	SH2 domain signature	104	114	6.2E-17	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q60631|GRB2_MOUSE	6d0bfeac4f596d1b5392e3058acd6875	217	PRINTS	PR00401	SH2 domain signature	124	138	6.2E-17	TRUE	06-12-2020	IPR000980	SH2 domain	Q60631
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	462	481	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	1029	1117	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	173	230	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	SMART	SM00543	if4_15	765	993	5.9E-72	TRUE	06-12-2020	IPR003890	MIF4G-like, type 3	Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	ProSiteProfiles	PS51363	W2 domain profile.	1429	1599	21.026	TRUE	06-12-2020	IPR003307	W2 domain	Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	205	228	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	1	26	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	MobiDBLite	mobidb-lite	consensus disorder prediction	30	52	-	TRUE	06-12-2020			Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	Pfam	PF02847	MA3 domain	1243	1353	5.2E-28	TRUE	06-12-2020	IPR003891	Initiation factor eIF-4 gamma, MA3	Q6NZJ6
sp|Q6NZJ6|IF4G1_MOUSE	3b86ffeb193f68114917eaaadc53fbbe	1600	Gene3D	G3DSA:1.25.40.180	-	1441	1592	2.2E-44	TRUE	06-12-2020	IPR016021	MIF4G-like domain superfamily	Q6NZJ6
